student_id,assessment_date,score,max_score,course_id
,2024-03-01,83.88883398459666,100,CSE101
,2024-03-31,82.71968489847472,100,PHY101
,2024-01-01,57.8482091056454,100,PHY101
,2024-01-31,34.70626916690288,100,CSE101
,2024-03-01,68.58923365595193,100,CSE101
,2024-03-31,63.91947353985248,100,MAT101
,2024-01-01,49.632321690596825,100,MAT101
,2024-01-31,59.94159030649194,100,CSE101
,2024-03-01,67.6576791656589,100,PHY101
,2024-03-31,57.92938411794447,100,PHY101
,2024-01-01,87.10741259898109,100,MAT101
,2024-01-31,78.44606638492249,100,CSE101
,2024-03-01,76.11926251730928,100,PHY101
,2024-03-31,67.06760670670414,100,CSE101
,2024-01-01,44.78785706597971,100,CSE101
,2024-01-31,52.19908652810375,100,CSE101
,2024-03-01,70.5555893303779,100,PHY101
,2024-03-31,76.75218411013795,100,CSE101
,2024-01-01,58.354628359846366,100,MAT101
,2024-01-31,69.32913961677008,100,CSE101
,2024-03-01,70.09465697000178,100,CSE101
,2024-03-31,88.28562552696653,100,PHY101
,2024-01-01,66.02966219781888,100,CSE101
,2024-01-31,51.9959484266192,100,MAT101
,2024-03-01,65.88601865024184,100,MAT101
,2024-03-31,78.23845243060681,100,MAT101
,2024-01-01,51.5436558973531,100,CSE101
,2024-01-31,100.0,100,PHY101
,2024-03-01,73.00309643905251,100,MAT101
,2024-03-31,88.097752429568,100,CSE101
,2024-01-01,63.35669448067631,100,PHY101
,2024-01-31,68.55728215846342,100,PHY101
,2024-03-01,57.69299977039506,100,CSE101
,2024-03-31,45.426975133772615,100,MAT101
,2024-01-01,61.85968816268501,100,MAT101
,2024-01-31,94.44308089157327,100,PHY101
,2024-03-01,60.55480586764332,100,MAT101
,2024-03-31,56.25425635956133,100,MAT101
,2024-01-01,59.83530815398967,100,CSE101
,2024-01-31,44.58407322068757,100,PHY101
,2024-03-01,72.23026026548732,100,CSE101
,2024-03-31,67.86394876622673,100,MAT101
,2024-01-01,61.97677429912832,100,MAT101
,2024-01-31,71.05937655601272,100,MAT101
,2024-03-01,44.21035474542185,100,CSE101
,2024-03-31,91.79631676638158,100,CSE101
,2024-01-01,59.78466198460758,100,MAT101
,2024-01-31,64.02159635204382,100,MAT101
,2024-03-01,66.01057304292664,100,MAT101
,2024-03-31,52.954559475799286,100,CSE101
,2024-01-01,52.6666789827355,100,CSE101
,2024-01-31,55.76642734439944,100,CSE101
,2024-03-01,47.747356021309805,100,PHY101
,2024-03-31,88.42161833998364,100,PHY101
,2024-01-01,49.34710391113488,100,MAT101
,2024-01-31,52.5415138091231,100,CSE101
,2024-03-01,72.00688421119604,100,PHY101
,2024-03-31,52.76616779773868,100,PHY101
,2024-01-01,77.22996226061737,100,PHY101
,2024-01-31,70.41635931234666,100,MAT101
,2024-03-01,83.070365965212,100,MAT101
,2024-03-31,80.6693643234546,100,CSE101
,2024-01-01,99.50989549818962,100,PHY101
,2024-01-31,52.4652974761802,100,PHY101
,2024-03-01,76.20289062723282,100,CSE101
,2024-03-31,97.04336913691216,100,CSE101
,2024-01-01,54.964083080474616,100,MAT101
,2024-01-31,48.60617574997799,100,PHY101
,2024-03-01,52.04240108766615,100,CSE101
,2024-03-31,67.85291447634744,100,MAT101
,2024-01-01,66.97902340882789,100,PHY101
,2024-01-31,94.53941918317864,100,PHY101
,2024-03-01,77.66101499393226,100,CSE101
,2024-03-31,53.59073315292913,100,MAT101
,2024-01-01,88.63406597656213,100,MAT101
,2024-01-31,67.46914263191496,100,MAT101
,2024-03-01,51.78263826815383,100,MAT101
,2024-03-31,79.18595563347382,100,PHY101
,2024-01-01,79.01356403978407,100,CSE101
,2024-01-31,59.38495649040431,100,PHY101
,2024-03-01,59.31114663984521,100,PHY101
,2024-03-31,61.865867246351904,100,PHY101
,2024-01-01,45.18867138631305,100,MAT101
,2024-01-31,75.81002880029247,100,PHY101
,2024-03-01,89.39580223507973,100,PHY101
,2024-03-31,77.68360704490023,100,MAT101
,2024-01-01,78.26616407312687,100,CSE101
,2024-01-31,41.896777471857945,100,MAT101
,2024-03-01,74.24013167416288,100,PHY101
,2024-03-31,31.57191396450133,100,MAT101
,2024-01-01,77.84813597236158,100,CSE101
,2024-01-31,48.88557314085415,100,PHY101
,2024-03-01,53.490624776606765,100,MAT101
,2024-03-31,81.02638236392177,100,CSE101
,2024-01-01,51.98218962719816,100,MAT101
,2024-01-31,91.96940595426328,100,CSE101
,2024-03-01,63.23646337147765,100,PHY101
,2024-03-31,76.58608842860353,100,MAT101
,2024-01-01,63.73681918005465,100,CSE101
,2024-01-31,78.17262432631122,100,PHY101
,2024-03-01,33.769919536025,100,PHY101
,2024-03-31,67.39742167220909,100,PHY101
,2024-01-01,65.28036409504915,100,PHY101
,2024-01-31,59.904288415123375,100,PHY101
,2024-03-01,70.37566733715191,100,CSE101
,2024-03-31,99.09836544640773,100,MAT101
,2024-01-01,53.935883292268606,100,MAT101
,2024-01-31,86.65115852035633,100,CSE101
,2024-03-01,66.1241081360934,100,PHY101
,2024-03-31,56.5074951377325,100,MAT101
,2024-01-01,69.62767191780465,100,CSE101
,2024-01-31,82.20872564595454,100,MAT101
,2024-03-01,58.50002534083919,100,PHY101
,2024-03-31,76.02745446522052,100,PHY101
,2024-01-01,75.7516017774575,100,MAT101
,2024-01-31,76.9300944234786,100,CSE101
,2024-03-01,60.99792000304467,100,CSE101
,2024-03-31,39.88557471134429,100,PHY101
,2024-01-01,60.25475926729814,100,MAT101
,2024-01-31,36.56643188840826,100,CSE101
,2024-03-01,66.10205340715716,100,PHY101
,2024-03-31,74.30257911605679,100,MAT101
,2024-01-01,76.51973283192264,100,PHY101
,2024-01-31,61.17491249847201,100,CSE101
,2024-03-01,46.6680491736451,100,CSE101
,2024-03-31,76.86754506054532,100,CSE101
,2024-01-01,66.5030447811716,100,CSE101
,2024-01-31,60.69315228483528,100,PHY101
,2024-03-01,76.78092313233155,100,MAT101
,2024-03-31,80.52421658286526,100,PHY101
,2024-01-01,61.33674857852968,100,PHY101
,2024-01-31,85.43252791111698,100,MAT101
,2024-03-01,69.25941112388442,100,PHY101
,2024-03-31,69.79292311742373,100,MAT101
,2024-01-01,78.61531155820641,100,MAT101
,2024-01-31,72.01204558066586,100,PHY101
,2024-03-01,72.26111563396965,100,MAT101
,2024-03-31,66.78458998142924,100,PHY101
,2024-01-01,76.31056760731528,100,PHY101
,2024-01-31,72.71759054311482,100,MAT101
,2024-03-01,57.45425203560298,100,CSE101
,2024-03-31,86.04817564346445,100,MAT101
,2024-01-01,68.43312076730845,100,MAT101
,2024-01-31,56.1354458491941,100,PHY101
,2024-03-01,61.30772995331333,100,CSE101
,2024-03-31,70.18697081635462,100,MAT101
,2024-01-01,64.93294782767597,100,CSE101
,2024-01-31,60.11590497246349,100,PHY101
,2024-03-01,57.600774424124296,100,PHY101
,2024-03-31,90.03715762851492,100,MAT101
,2024-01-01,65.40646766293234,100,PHY101
,2024-01-31,79.4725396808896,100,MAT101
,2024-03-01,40.82225458370664,100,MAT101
,2024-03-31,47.6887758399311,100,PHY101
,2024-01-01,37.82374432283381,100,CSE101
,2024-01-31,73.67537192411083,100,MAT101
,2024-03-01,34.248665216917686,100,PHY101
,2024-03-31,44.06688653635776,100,CSE101
,2024-01-01,65.30344890148346,100,MAT101
,2024-01-31,73.96577998298488,100,PHY101
,2024-03-01,73.2134173079115,100,PHY101
,2024-03-31,61.49873853692976,100,PHY101
,2024-01-01,57.73596448732137,100,CSE101
,2024-01-31,55.203406594497615,100,PHY101
,2024-03-01,65.7160920813149,100,PHY101
,2024-03-31,72.4202113267759,100,PHY101
,2024-01-01,56.05866365659399,100,MAT101
,2024-01-31,71.66219691769554,100,PHY101
,2024-03-01,61.65660406054728,100,CSE101
,2024-03-31,91.46200569082882,100,CSE101
,2024-01-01,59.44130705676421,100,CSE101
,2024-01-31,33.61575070838667,100,MAT101
,2024-03-01,74.89697253168573,100,CSE101
,2024-03-31,61.88128970718583,100,PHY101
,2024-01-01,65.16924607310538,100,MAT101
,2024-01-31,72.97237816662167,100,MAT101
,2024-03-01,90.1977481842436,100,PHY101
,2024-03-31,59.11808567618293,100,PHY101
,2024-01-01,63.74222906623916,100,PHY101
,2024-01-31,45.14526657660725,100,CSE101
,2024-03-01,95.0471796064545,100,CSE101
,2024-03-31,61.77541022142504,100,PHY101
,2024-01-01,85.54014410261675,100,PHY101
,2024-01-31,58.69561485834341,100,CSE101
,2024-03-01,54.56225356557755,100,MAT101
,2024-03-31,45.43666419798423,100,CSE101
,2024-01-01,42.08642450245127,100,PHY101
,2024-01-31,52.33721842975285,100,PHY101
,2024-03-01,70.64743606102213,100,MAT101
,2024-03-31,53.419125446149735,100,CSE101
,2024-01-01,53.77076653828036,100,PHY101
,2024-01-31,43.48160374518445,100,CSE101
,2024-03-01,67.88140984001421,100,PHY101
,2024-03-31,52.99533739131293,100,MAT101
,2024-01-01,65.03729279927677,100,MAT101
,2024-01-31,82.78178738599938,100,PHY101
,2024-03-01,44.99042507584949,100,CSE101
,2024-03-31,59.86664130020231,100,PHY101
,2024-01-01,90.03198530159142,100,PHY101
,2024-01-31,61.71472982549815,100,PHY101
,2024-03-01,85.52460812555364,100,MAT101
,2024-03-31,73.1173031694475,100,CSE101
,2024-01-01,88.64640213958401,100,PHY101
,2024-01-31,36.10874359831201,100,PHY101
,2024-03-01,45.60496314911984,100,PHY101
,2024-03-31,73.25654044112305,100,MAT101
,2024-01-01,40.37541280462359,100,CSE101
,2024-01-31,95.61344919004566,100,MAT101
,2024-03-01,87.78069375854956,100,MAT101
,2024-03-31,46.769994521724215,100,PHY101
,2024-01-01,65.03500075896598,100,CSE101
,2024-01-31,66.71394083960197,100,CSE101
,2024-03-01,66.73392113401404,100,CSE101
,2024-03-31,52.98574221891847,100,CSE101
,2024-01-01,62.57397647838072,100,PHY101
,2024-01-31,57.37317346599176,100,CSE101
,2024-03-01,77.94491450274643,100,MAT101
,2024-03-31,57.43447017065208,100,PHY101
,2024-01-01,87.21066637404685,100,MAT101
,2024-01-31,52.87076505303836,100,PHY101
,2024-03-01,63.911722716847365,100,MAT101
,2024-03-31,68.60620751887214,100,MAT101
,2024-01-01,87.10036279065822,100,CSE101
,2024-01-31,51.72574135255907,100,PHY101
,2024-03-01,78.56374599636833,100,CSE101
,2024-03-31,76.65375406030255,100,PHY101
,2024-01-01,77.68684574266216,100,PHY101
,2024-01-31,76.76984433866127,100,MAT101
,2024-03-01,63.43578434218348,100,CSE101
,2024-03-31,90.84323805006014,100,PHY101
,2024-01-01,87.16701227929332,100,PHY101
,2024-01-31,58.1639241100067,100,PHY101
,2024-03-01,75.74220151222119,100,PHY101
,2024-03-31,55.04427218926832,100,MAT101
,2024-01-01,75.90091270547194,100,MAT101
,2024-01-31,74.41545416000776,100,PHY101
,2024-03-01,100.0,100,CSE101
,2024-03-31,65.20841084332406,100,PHY101
,2024-01-01,66.12041150071516,100,MAT101
,2024-01-31,76.49259820681539,100,CSE101
,2024-03-01,78.08119067536924,100,PHY101
,2024-03-31,55.53972918576798,100,CSE101
,2024-01-01,56.76438880435848,100,CSE101
,2024-01-31,57.0435742598313,100,CSE101
,2024-03-01,65.69133301048446,100,PHY101
,2024-03-31,49.26104890946351,100,MAT101
,2024-01-01,61.76660550033999,100,PHY101
,2024-01-31,46.908421891576495,100,MAT101
,2024-03-01,76.47599715322272,100,MAT101
,2024-03-31,72.64033108637456,100,PHY101
,2024-01-01,51.76742869705906,100,MAT101
,2024-01-31,77.24104081166493,100,MAT101
,2024-03-01,90.7022095058878,100,MAT101
,2024-03-31,65.88573159249502,100,MAT101
,2024-01-01,81.85291044497406,100,PHY101
,2024-01-31,68.3536168122068,100,CSE101
,2024-03-01,73.12595808519653,100,PHY101
,2024-03-31,64.8173831378795,100,PHY101
,2024-01-01,59.18372143294295,100,CSE101
,2024-01-31,37.99282115793356,100,CSE101
,2024-03-01,24.438435826032425,100,CSE101
,2024-03-31,32.40630016522933,100,MAT101
,2024-01-01,72.28606177540694,100,PHY101
,2024-01-31,71.73184160365278,100,MAT101
,2024-03-01,60.7667435388839,100,CSE101
,2024-03-31,81.5533266449096,100,PHY101
,2024-01-01,80.92237996875852,100,CSE101
,2024-01-31,53.01186463774913,100,CSE101
,2024-03-01,54.75200821696836,100,PHY101
,2024-03-31,72.48847682447095,100,CSE101
,2024-01-01,93.40785435628425,100,PHY101
,2024-01-31,53.95452947019994,100,CSE101
,2024-03-01,63.58836108554079,100,MAT101
,2024-03-31,74.25211525168075,100,MAT101
,2024-01-01,49.96113304838125,100,CSE101
,2024-01-31,69.33212883478315,100,MAT101
,2024-03-01,75.90087106359147,100,MAT101
,2024-03-31,61.3152314687821,100,CSE101
,2024-01-01,64.40026060930312,100,CSE101
,2024-01-31,56.75853073433179,100,PHY101
,2024-03-01,62.14527004686595,100,MAT101
,2024-03-31,53.90017779489177,100,CSE101
,2024-01-01,77.94632857235582,100,CSE101
,2024-01-31,64.45094107907232,100,MAT101
,2024-03-01,50.67174645511941,100,CSE101
,2024-03-31,95.04391337830056,100,CSE101
,2024-01-01,59.70444180225935,100,CSE101
,2024-01-31,63.93800434626797,100,PHY101
,2024-03-01,72.21161849300229,100,PHY101
,2024-03-31,75.26795333224868,100,PHY101
,2024-01-01,50.18230824212722,100,CSE101
,2024-01-31,77.42744314931993,100,MAT101
,2024-03-01,76.94438413751458,100,CSE101
,2024-03-31,65.92668919270298,100,MAT101
,2024-01-01,45.82647265264502,100,PHY101
,2024-01-31,85.33180072707626,100,PHY101
,2024-03-01,62.54101304945748,100,MAT101
,2024-03-31,63.31367185554069,100,PHY101
,2024-01-01,62.45608627251366,100,PHY101
,2024-01-31,50.170562397246336,100,MAT101
,2024-03-01,52.09711822594775,100,PHY101
,2024-03-31,20.73328021521233,100,CSE101
,2024-01-01,70.56656587340419,100,CSE101
,2024-01-31,62.60626543559996,100,PHY101
,2024-03-01,58.57106605944357,100,MAT101
,2024-03-31,57.99299713773991,100,PHY101
,2024-01-01,61.41222197977687,100,PHY101
,2024-01-31,63.34883137426924,100,MAT101
,2024-03-01,68.20271480304886,100,PHY101
,2024-03-31,65.6775775282435,100,PHY101
,2024-01-01,72.96659568118548,100,PHY101
,2024-01-31,92.475869141399,100,CSE101
,2024-03-01,73.86091785196969,100,PHY101
,2024-03-31,71.76377432330072,100,MAT101
,2024-01-01,66.1935344171226,100,PHY101
,2024-01-31,77.10421765409782,100,MAT101
,2024-03-01,60.20091730196552,100,CSE101
,2024-03-31,64.33109915500823,100,MAT101
,2024-01-01,50.355289174179504,100,MAT101
,2024-01-31,57.017261760961766,100,CSE101
,2024-03-01,63.73371392624493,100,MAT101
,2024-03-31,60.07551541902404,100,CSE101
,2024-01-01,76.09850507811197,100,PHY101
,2024-01-31,67.69839040601774,100,PHY101
,2024-03-01,38.73136282408984,100,CSE101
,2024-03-31,27.22815889465592,100,CSE101
,2024-01-01,77.5453206193525,100,PHY101
,2024-01-31,56.494479430351305,100,MAT101
,2024-03-01,73.18682697678028,100,MAT101
,2024-03-31,28.15182337241503,100,MAT101
,2024-01-01,66.24939893734367,100,MAT101
,2024-01-31,65.13454944925255,100,PHY101
,2024-03-01,70.53738125258124,100,CSE101
,2024-03-31,81.05023928063538,100,MAT101
,2024-01-01,67.70487362571146,100,CSE101
,2024-01-31,98.9879204249069,100,CSE101
,2024-03-01,60.1612407445412,100,CSE101
,2024-03-31,85.40712646350833,100,CSE101
,2024-01-01,65.00235864388827,100,PHY101
,2024-01-31,45.21589971198698,100,PHY101
,2024-03-01,45.90627777234823,100,PHY101
,2024-03-31,81.04018611551206,100,MAT101
,2024-01-01,74.15088001574547,100,PHY101
,2024-01-31,55.56471532781334,100,PHY101
,2024-03-01,74.47078271079104,100,PHY101
,2024-03-31,65.27661044423387,100,CSE101
,2024-01-01,56.22031334264147,100,PHY101
,2024-01-31,79.63807781832281,100,CSE101
,2024-03-01,72.42435326070135,100,MAT101
,2024-03-31,86.4886471365155,100,CSE101
,2024-01-01,63.2096872493124,100,PHY101
,2024-01-31,59.19823532428171,100,CSE101
,2024-03-01,69.80582351701015,100,MAT101
,2024-03-31,71.87385212936104,100,MAT101
,2024-01-01,51.1021829520103,100,MAT101
,2024-01-31,48.10900106706542,100,CSE101
,2024-03-01,42.33869712544112,100,PHY101
,2024-03-31,53.61219828231302,100,PHY101
,2024-01-01,68.99015428294348,100,MAT101
,2024-01-31,53.809376348254176,100,MAT101
,2024-03-01,79.13298051515488,100,CSE101
,2024-03-31,64.87222066146997,100,MAT101
,2024-01-01,85.11892209630025,100,PHY101
,2024-01-31,62.71615419694943,100,PHY101
,2024-03-01,56.26554288558871,100,MAT101
,2024-03-31,22.008209931821263,100,PHY101
,2024-01-01,87.02658054725586,100,MAT101
,2024-01-31,76.08637863094924,100,MAT101
,2024-03-01,60.450619887093765,100,CSE101
,2024-03-31,73.32602869866099,100,PHY101
,2024-01-01,57.09344644255236,100,CSE101
,2024-01-31,56.69830246406254,100,CSE101
,2024-03-01,77.00979389814592,100,MAT101
,2024-03-31,52.23610122157229,100,PHY101
,2024-01-01,87.88278515203446,100,MAT101
,2024-01-31,41.43985829752192,100,CSE101
,2024-03-01,90.20085617136712,100,CSE101
,2024-03-31,51.7938255815556,100,PHY101
,2024-01-01,44.64773149602103,100,PHY101
,2024-01-31,38.21970551725474,100,PHY101
,2024-03-01,21.16512026250478,100,MAT101
,2024-03-31,68.6130410959354,100,CSE101
,2024-01-01,57.24299093740579,100,MAT101
,2024-01-31,65.58190295621583,100,MAT101
,2024-03-01,75.65348530741491,100,PHY101
,2024-03-31,54.82895268964637,100,CSE101
,2024-01-01,74.53003690708391,100,PHY101
,2024-01-31,44.10162039431098,100,MAT101
,2024-03-01,78.44948280993492,100,CSE101
,2024-03-31,69.83637388340058,100,PHY101
,2024-01-01,56.4321775803308,100,CSE101
,2024-01-31,58.96424063338274,100,MAT101
,2024-03-01,57.8484441522399,100,CSE101
,2024-03-31,58.73049546593472,100,PHY101
,2024-01-01,78.18564310633484,100,PHY101
,2024-01-31,47.24968777903991,100,MAT101
,2024-03-01,38.630391729276354,100,MAT101
,2024-03-31,65.00898891841705,100,CSE101
,2024-01-01,86.20735633689546,100,MAT101
,2024-01-31,50.678622535732586,100,PHY101
,2024-03-01,68.4047657871021,100,MAT101
,2024-03-31,59.35896147514045,100,PHY101
,2024-01-01,65.71492045906008,100,MAT101
,2024-01-31,73.6608048015815,100,CSE101
,2024-03-01,55.87036650712688,100,MAT101
,2024-03-31,75.95916909147411,100,MAT101
,2024-01-01,81.97081894269132,100,CSE101
,2024-01-31,55.35051933151068,100,PHY101
,2024-03-01,81.07685983321826,100,CSE101
,2024-03-31,52.29890483080196,100,CSE101
,2024-01-01,86.22285650854528,100,MAT101
,2024-01-31,56.59952393064519,100,MAT101
,2024-03-01,78.65044100175655,100,MAT101
,2024-03-31,48.45262678659382,100,PHY101
,2024-01-01,53.94396943247568,100,MAT101
,2024-01-31,54.369557883543976,100,PHY101
,2024-03-01,69.45671073746362,100,MAT101
,2024-03-31,83.01204854279428,100,CSE101
,2024-01-01,37.77861520041619,100,MAT101
,2024-01-31,55.97194402646266,100,PHY101
,2024-03-01,64.18828193755212,100,CSE101
,2024-03-31,77.8403591867674,100,MAT101
,2024-01-01,42.84647109976508,100,MAT101
,2024-01-31,100.0,100,MAT101
,2024-03-01,63.794757966351874,100,MAT101
,2024-03-31,77.48652901982595,100,PHY101
,2024-01-01,58.399744133370255,100,PHY101
,2024-01-31,80.0768615703896,100,PHY101
,2024-03-01,56.80057109490125,100,MAT101
,2024-03-31,71.77620818288987,100,PHY101
,2024-01-01,82.77695348737353,100,CSE101
,2024-01-31,95.602994211677,100,PHY101
,2024-03-01,72.53160643936002,100,MAT101
,2024-03-31,83.02856201314971,100,PHY101
,2024-01-01,60.605837707488405,100,MAT101
,2024-01-31,52.122713500468194,100,CSE101
,2024-03-01,57.83375107571824,100,MAT101
,2024-03-31,82.39767468843402,100,PHY101
,2024-01-01,66.80540520354826,100,MAT101
,2024-01-31,63.77263225683263,100,PHY101
,2024-03-01,60.36124455322901,100,MAT101
,2024-03-31,78.12598411873672,100,PHY101
,2024-01-01,100.0,100,PHY101
,2024-01-31,62.24571921328175,100,CSE101
,2024-03-01,58.53570487352666,100,CSE101
,2024-03-31,100.0,100,CSE101
,2024-01-01,50.10027427362861,100,PHY101
,2024-01-31,24.16185593760646,100,PHY101
,2024-03-01,61.98891479321821,100,CSE101
,2024-03-31,50.16871544487388,100,PHY101
,2024-01-01,44.22027130579568,100,MAT101
,2024-01-31,64.7800147533747,100,MAT101
,2024-03-01,60.267427641031816,100,PHY101
,2024-03-31,49.78998666090714,100,CSE101
,2024-01-01,60.21276951168169,100,PHY101
,2024-01-31,66.54082185444895,100,PHY101
,2024-03-01,74.51820089533562,100,MAT101
,2024-03-31,62.73204663244943,100,CSE101
,2024-01-01,69.57964171830524,100,CSE101
,2024-01-31,80.20719189631961,100,PHY101
,2024-03-01,45.71174240888428,100,MAT101
,2024-03-31,73.33693025669244,100,MAT101
,2024-01-01,55.35021231860838,100,MAT101
,2024-01-31,86.76385510156874,100,MAT101
,2024-03-01,71.21580682625482,100,MAT101
,2024-03-31,61.86277973718088,100,MAT101
,2024-01-01,83.85441320878722,100,CSE101
,2024-01-31,59.67344887330474,100,MAT101
,2024-03-01,42.28760190437696,100,CSE101
,2024-03-31,35.84923565107134,100,MAT101
